,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
69,Distrito Federal,InSample,Colombia & GT,Colombia Border & GT,0.7011124610062568,False,30
70,Falcon,OOS,Colombia & GT by State,Colombia Border & GT,0.34311474725385605,False,30
71,Falcon,InSample,Colombia & GT by State,Colombia Border & GT,0.51955654988732,False,30
72,Guarico,OOS,Dengue GT CO,Colombia Border & GT,-0.12104843892946372,False,30
73,Guarico,InSample,Dengue GT CO,Colombia Border & GT,0.4125006970587659,False,30
74,Lara,OOS,Colombia & GT,Colombia Border & GT,0.08914252252940058,False,30
75,Lara,InSample,Colombia & GT,Colombia Border & GT,0.618078256618541,False,30
76,Merida,OOS,Colombia & GT,Colombia Border & GT,-0.07345881715678093,False,30
77,Merida,InSample,Colombia & GT,Colombia Border & GT,0.7426264230335515,False,30
78,Miranda,OOS,Colombia & GT,Colombia Border & GT,-1.959751346429936,False,30
79,Miranda,InSample,Colombia & GT,Colombia Border & GT,0.8169092424490283,False,30
80,Monagas,OOS,Colombia & GT,Colombia Border & GT,-0.055379391029692686,False,30
81,Monagas,InSample,Colombia & GT,Colombia Border & GT,0.6580161142685912,False,30
82,Nueva Esparta,OOS,Colombia & GT,Colombia Border & GT,0.4052584336999748,False,30
83,Nueva Esparta,InSample,Colombia & GT,Colombia Border & GT,0.5204634017021134,False,30
84,Portuguesa,OOS,Colombia & GT,Colombia Border & GT,0.13028631034699412,False,30
85,Portuguesa,InSample,Colombia & GT,Colombia Border & GT,0.15364177199065854,False,30
86,Sucre,OOS,Colombia & GT,Colombia Border & GT,-0.12486087677010492,False,30
87,Sucre,InSample,Colombia & GT,Colombia Border & GT,0.614149958467032,False,30
88,Tachira,OOS,Colombia & GT,Colombia Border & GT,-0.4621281128298165,False,30
89,Tachira,InSample,Colombia & GT,Colombia Border & GT,0.7237891390038165,False,30
90,Total,OOS,Colombia & GT,Colombia Border & GT,-0.07828291253466957,False,30
91,Total,InSample,Colombia & GT,Colombia Border & GT,0.6735767395297679,False,30
92,Trujillo,OOS,Colombia & GT,Colombia Border & GT,-0.014557882100130868,False,30
93,Trujillo,InSample,Colombia & GT,Colombia Border & GT,0.5350405360965176,False,30
94,Vargas,OOS,Colombia & GT,Colombia Border & GT,-1.1426806675170846,False,30
95,Vargas,InSample,Colombia & GT,Colombia Border & GT,0.6306834173267368,False,30
96,Yaracuy,OOS,Colombia & GT,Colombia Border & GT,-0.08189117757226372,False,30
97,Yaracuy,InSample,Colombia & GT,Colombia Border & GT,0.5587981579493055,False,30
98,Zulia,OOS,Colombia & GT,Colombia Border & GT,0.2062095718895265,False,30
99,Zulia,InSample,Colombia & GT,Colombia Border & GT,0.5286629722308163,False,30
100,Amazonas,OOS,Colombia & GT,Colombia & GT,-0.036738876992076674,True,30
101,Amazonas,InSample,Colombia & GT,Colombia & GT,0.5816537235818149,True,30
102,Anzoategui,OOS,Colombia & GT,Colombia & GT,-0.5925217498133875,True,30
103,Anzoategui,InSample,Colombia & GT,Colombia & GT,0.7562311568088401,True,30
104,Apure,OOS,Colombia & GT,Colombia & GT,0.03592018675328612,True,30
105,Apure,InSample,Colombia & GT,Colombia & GT,0.5981768238346761,True,30
106,Aragua,OOS,Colombia & GT,Colombia & GT,0.15612897355426306,True,30
107,Aragua,InSample,Colombia & GT,Colombia & GT,0.7700237168239981,True,30
108,Barinas,OOS,Colombia & GT,Colombia & GT,0.25090518907797144,True,30
109,Barinas,InSample,Colombia & GT,Colombia & GT,0.4970527464605814,True,30
110,Bolivar,OOS,Colombia & GT,Colombia & GT,-0.9996436999189708,True,30
111,Bolivar,InSample,Colombia & GT,Colombia & GT,0.423419180774368,True,30
112,Carabobo,OOS,Colombia & GT,Colombia & GT,-0.15551731391988333,True,30
113,Carabobo,InSample,Colombia & GT,Colombia & GT,0.6661587452238699,True,30
114,Cojedes,OOS,Colombia & GT by State,Colombia & GT,-0.4248840456845533,False,30
115,Cojedes,InSample,Colombia & GT by State,Colombia & GT,0.3176372847003113,False,30
116,Delta Amacuro,OOS,Colombia & GT,Colombia & GT,0.10814165074863002,True,30
117,Delta Amacuro,InSample,Colombia & GT,Colombia & GT,0.5715425390300386,True,30
118,Distrito Federal,OOS,Colombia & GT,Colombia & GT,-0.13045954748527455,True,30
119,Distrito Federal,InSample,Colombia & GT,Colombia & GT,0.7573957194536302,True,30
120,Falcon,OOS,Colombia & GT by State,Colombia & GT,0.4137952159389761,False,30
121,Falcon,InSample,Colombia & GT by State,Colombia & GT,0.5510301468652887,False,30
122,Guarico,OOS,Dengue GT CO,Colombia & GT,-0.06644854807994482,False,30
123,Guarico,InSample,Dengue GT CO,Colombia & GT,0.5402098674478266,False,30
124,Lara,OOS,Colombia & GT,Colombia & GT,-0.8027409926281912,True,30
125,Lara,InSample,Colombia & GT,Colombia & GT,0.7407339063466116,True,30
126,Merida,OOS,Colombia & GT,Colombia & GT,0.03263834807931732,True,30
127,Merida,InSample,Colombia & GT,Colombia & GT,0.8145845445624054,True,30
128,Miranda,OOS,Colombia & GT,Colombia & GT,0.3235184538227289,True,30
129,Miranda,InSample,Colombia & GT,Colombia & GT,0.8200430304051838,True,30
130,Monagas,OOS,Colombia & GT,Colombia & GT,-0.058167692821143875,True,30
131,Monagas,InSample,Colombia & GT,Colombia & GT,0.7530926604101801,True,30
132,Nueva Esparta,OOS,Colombia & GT,Colombia & GT,0.3459657808716711,True,30
133,Nueva Esparta,InSample,Colombia & GT,Colombia & GT,0.6418908712428698,True,30
134,Portuguesa,OOS,Colombia & GT,Colombia & GT,0.06506528465532567,True,30
135,Portuguesa,InSample,Colombia & GT,Colombia & GT,0.4190036776979942,True,30
136,Sucre,OOS,Colombia & GT,Colombia & GT,-0.13251803712845622,True,30
137,Sucre,InSample,Colombia & GT,Colombia & GT,0.6541809023182235,True,30
138,Tachira,OOS,Colombia & GT,Colombia & GT,-0.4583774882582117,True,30
139,Tachira,InSample,Colombia & GT,Colombia & GT,0.7970462145832826,True,30
140,Total,OOS,Colombia & GT,Colombia & GT,-0.3843560906565784,True,30
141,Total,InSample,Colombia & GT,Colombia & GT,0.8121073651584201,True,30
142,Trujillo,OOS,Colombia & GT,Colombia & GT,-0.08164903571692106,True,30
143,Trujillo,InSample,Colombia & GT,Colombia & GT,0.6174850197307509,True,30
144,Vargas,OOS,Colombia & GT,Colombia & GT,-0.061650251996294925,True,30
145,Vargas,InSample,Colombia & GT,Colombia & GT,0.6885681156575922,True,30
146,Yaracuy,OOS,Colombia & GT,Colombia & GT,-2.218227052229289,True,30
147,Yaracuy,InSample,Colombia & GT,Colombia & GT,0.6158658513294418,True,30
148,Zulia,OOS,Colombia & GT,Colombia & GT,-0.8760776885775771,True,30
149,Zulia,InSample,Colombia & GT,Colombia & GT,0.6940426577261192,True,30
150,Amazonas,OOS,Colombia & GT,Colombia & GT by State,-0.08510690609946893,False,30
151,Amazonas,InSample,Colombia & GT,Colombia & GT by State,0.5058733277784373,False,30
152,Anzoategui,OOS,Colombia & GT,Colombia & GT by State,0.028652677674930068,False,30
153,Anzoategui,InSample,Colombia & GT,Colombia & GT by State,0.5564520114226226,False,30
154,Apure,OOS,Colombia & GT,Colombia & GT by State,-0.2764498380213309,False,30
155,Apure,InSample,Colombia & GT,Colombia & GT by State,0.4140977361831193,False,30
156,Aragua,OOS,Colombia & GT,Colombia & GT by State,0.17821004634751791,False,30
157,Aragua,InSample,Colombia & GT,Colombia & GT by State,0.6814345600796975,False,30
158,Barinas,OOS,Colombia & GT,Colombia & GT by State,0.3218987065128526,False,30
159,Barinas,InSample,Colombia & GT,Colombia & GT by State,0.3595953474042264,False,30
160,Bolivar,OOS,Colombia & GT,Colombia & GT by State,-0.4530148458231926,False,30
161,Bolivar,InSample,Colombia & GT,Colombia & GT by State,0.19689232085558184,False,30
162,Carabobo,OOS,Colombia & GT,Colombia & GT by State,-0.3545874116864223,False,30
163,Carabobo,InSample,Colombia & GT,Colombia & GT by State,0.4976839650404438,False,30
164,Cojedes,OOS,Colombia & GT by State,Colombia & GT by State,-0.03788942314208743,True,30
165,Cojedes,InSample,Colombia & GT by State,Colombia & GT by State,0.3964135086420465,True,30
166,Delta Amacuro,OOS,Colombia & GT,Colombia & GT by State,0.009568791580990443,False,30
167,Delta Amacuro,InSample,Colombia & GT,Colombia & GT by State,0.3619479328336268,False,30
168,Distrito Federal,OOS,Colombia & GT,Colombia & GT by State,-0.9497596565936666,False,30
169,Distrito Federal,InSample,Colombia & GT,Colombia & GT by State,0.7189771077690947,False,30
170,Falcon,OOS,Colombia & GT by State,Colombia & GT by State,-20805.24692858226,True,30
171,Falcon,InSample,Colombia & GT by State,Colombia & GT by State,0.6452716085276591,True,30
172,Guarico,OOS,Dengue GT CO,Colombia & GT by State,-0.2485465002574696,False,30
173,Guarico,InSample,Dengue GT CO,Colombia & GT by State,0.4775817760519238,False,30
174,Lara,OOS,Colombia & GT,Colombia & GT by State,-0.9163256400886348,False,30
175,Lara,InSample,Colombia & GT,Colombia & GT by State,0.6141239996135396,False,30
176,Merida,OOS,Colombia & GT,Colombia & GT by State,0.14694865854531058,False,30
177,Merida,InSample,Colombia & GT,Colombia & GT by State,0.7420883907324156,False,30
178,Miranda,OOS,Colombia & GT,Colombia & GT by State,-3898.6287834594427,False,30
179,Miranda,InSample,Colombia & GT,Colombia & GT by State,0.7510754527553514,False,30
180,Monagas,OOS,Colombia & GT,Colombia & GT by State,-0.13836380387107486,False,30
181,Monagas,InSample,Colombia & GT,Colombia & GT by State,0.571014484632284,False,30
182,Nueva Esparta,OOS,Colombia & GT,Colombia & GT by State,-0.3173739455514606,False,30
183,Nueva Esparta,InSample,Colombia & GT,Colombia & GT by State,0.4798446150629068,False,30
184,Portuguesa,OOS,Colombia & GT,Colombia & GT by State,0.05888949971617685,False,30
185,Portuguesa,InSample,Colombia & GT,Colombia & GT by State,0.29697817171762364,False,30
186,Sucre,OOS,Colombia & GT,Colombia & GT by State,-0.39213150038527655,False,30
187,Sucre,InSample,Colombia & GT,Colombia & GT by State,0.5723939868177483,False,30
188,Tachira,OOS,Colombia & GT,Colombia & GT by State,-0.5464806732884322,False,30
189,Tachira,InSample,Colombia & GT,Colombia & GT by State,0.7862580997819667,False,30
190,Total,OOS,Colombia & GT,Colombia & GT by State,-0.11825459001084028,False,30
191,Total,InSample,Colombia & GT,Colombia & GT by State,0.7013292273849172,False,30
192,Trujillo,OOS,Colombia & GT,Colombia & GT by State,-2126.061290078086,False,30
193,Trujillo,InSample,Colombia & GT,Colombia & GT by State,0.472361888962005,False,30
194,Vargas,OOS,Colombia & GT,Colombia & GT by State,-4603.729729137513,False,30
195,Vargas,InSample,Colombia & GT,Colombia & GT by State,0.5523453700833805,False,30
196,Yaracuy,OOS,Colombia & GT,Colombia & GT by State,-8531.589388146165,False,30
197,Yaracuy,InSample,Colombia & GT,Colombia & GT by State,0.5462433088287795,False,30
198,Zulia,OOS,Colombia & GT,Colombia & GT by State,-10.589922916388996,False,30
199,Zulia,InSample,Colombia & GT,Colombia & GT by State,0.3742882895915017,False,30
200,Amazonas,OOS,Colombia & GT,Colombia & GT by Symptom,-0.1189396453213547,False,30
201,Amazonas,InSample,Colombia & GT,Colombia & GT by Symptom,0.4597861116035443,False,30
202,Anzoategui,OOS,Colombia & GT,Colombia & GT by Symptom,-1.9921561808256647,False,30
203,Anzoategui,InSample,Colombia & GT,Colombia & GT by Symptom,0.4464962786718117,False,30
204,Apure,OOS,Colombia & GT,Colombia & GT by Symptom,-0.3267667396008753,False,30
205,Apure,InSample,Colombia & GT,Colombia & GT by Symptom,0.29224933567550715,False,30
206,Aragua,OOS,Colombia & GT,Colombia & GT by Symptom,-0.398650267289669,False,30
207,Aragua,InSample,Colombia & GT,Colombia & GT by Symptom,0.4836933936852748,False,30
208,Barinas,OOS,Colombia & GT,Colombia & GT by Symptom,-0.01145318492509384,False,30
209,Barinas,InSample,Colombia & GT,Colombia & GT by Symptom,0.18546675608793808,False,30
210,Bolivar,OOS,Colombia & GT,Colombia & GT by Symptom,-1.9794560168431399,False,30
211,Bolivar,InSample,Colombia & GT,Colombia & GT by Symptom,0.15962510221065174,False,30
212,Carabobo,OOS,Colombia & GT,Colombia & GT by Symptom,-2.129136686125779,False,30
213,Carabobo,InSample,Colombia & GT,Colombia & GT by Symptom,0.4901760751858871,False,30
214,Cojedes,OOS,Colombia & GT by State,Colombia & GT by Symptom,0.10481977945863596,False,30
215,Cojedes,InSample,Colombia & GT by State,Colombia & GT by Symptom,0.3926198730023339,False,30
216,Delta Amacuro,OOS,Colombia & GT,Colombia & GT by Symptom,-0.27175263215305057,False,30
217,Delta Amacuro,InSample,Colombia & GT,Colombia & GT by Symptom,0.3052426100362442,False,30
218,Distrito Federal,OOS,Colombia & GT,Colombia & GT by Symptom,-11.441333399900632,False,30
219,Distrito Federal,InSample,Colombia & GT,Colombia & GT by Symptom,0.6060497166750743,False,30
220,Falcon,OOS,Colombia & GT by State,Colombia & GT by Symptom,-0.9351386810488556,False,30
221,Falcon,InSample,Colombia & GT by State,Colombia & GT by Symptom,0.14351423487318524,False,30
222,Guarico,OOS,Dengue GT CO,Colombia & GT by Symptom,-0.8553234614457217,False,30
223,Guarico,InSample,Dengue GT CO,Colombia & GT by Symptom,0.5083727668873005,False,30
224,Lara,OOS,Colombia & GT,Colombia & GT by Symptom,0.11475604877103394,False,30
225,Lara,InSample,Colombia & GT,Colombia & GT by Symptom,0.526293710104491,False,30
226,Merida,OOS,Colombia & GT,Colombia & GT by Symptom,-0.21120879742786847,False,30
227,Merida,InSample,Colombia & GT,Colombia & GT by Symptom,0.7564416451244174,False,30
228,Miranda,OOS,Colombia & GT,Colombia & GT by Symptom,-3.7666787444986367,False,30
229,Miranda,InSample,Colombia & GT,Colombia & GT by Symptom,0.6358149760312046,False,30
230,Monagas,OOS,Colombia & GT,Colombia & GT by Symptom,-0.19930056993621026,False,30
231,Monagas,InSample,Colombia & GT,Colombia & GT by Symptom,0.6353817572268381,False,30
232,Nueva Esparta,OOS,Colombia & GT,Colombia & GT by Symptom,-0.2864505816694596,False,30
233,Nueva Esparta,InSample,Colombia & GT,Colombia & GT by Symptom,0.28728621258073994,False,30
234,Portuguesa,OOS,Colombia & GT,Colombia & GT by Symptom,0.1709655593655649,False,30
235,Portuguesa,InSample,Colombia & GT,Colombia & GT by Symptom,0.2360595086942454,False,30
236,Sucre,OOS,Colombia & GT,Colombia & GT by Symptom,-0.4086492339848365,False,30
237,Sucre,InSample,Colombia & GT,Colombia & GT by Symptom,0.4437419520547019,False,30
238,Tachira,OOS,Colombia & GT,Colombia & GT by Symptom,-4.128209413155261,False,30
239,Tachira,InSample,Colombia & GT,Colombia & GT by Symptom,0.7555249357062888,False,30
240,Total,OOS,Colombia & GT,Colombia & GT by Symptom,0.3353390328342839,False,30
241,Total,InSample,Colombia & GT,Colombia & GT by Symptom,0.6458842191311733,False,30
242,Trujillo,OOS,Colombia & GT,Colombia & GT by Symptom,0.2199008587846664,False,30
243,Trujillo,InSample,Colombia & GT,Colombia & GT by Symptom,0.3534855525133447,False,30
244,Vargas,OOS,Colombia & GT,Colombia & GT by Symptom,0.016582282225275802,False,30
245,Vargas,InSample,Colombia & GT,Colombia & GT by Symptom,0.4649062868450559,False,30
246,Yaracuy,OOS,Colombia & GT,Colombia & GT by Symptom,-3.1886570655123685,False,30
247,Yaracuy,InSample,Colombia & GT,Colombia & GT by Symptom,0.5913873118887862,False,30
248,Zulia,OOS,Colombia & GT,Colombia & GT by Symptom,-5.262497205304248,False,30
249,Zulia,InSample,Colombia & GT,Colombia & GT by Symptom,0.16983466039333486,False,30
250,Amazonas,OOS,Colombia & GT,Dengue GT CO,-0.033422112325683484,False,30
251,Amazonas,InSample,Colombia & GT,Dengue GT CO,0.4175537180190815,False,30
