,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
0,Amazonas,OOS,Colombia & GT,Colombia,0.013027085781661452,False,8
1,Amazonas,InSample,Colombia & GT,Colombia,0.3838222573333091,False,8
2,Anzoategui,OOS,Colombia Border & GT,Colombia,-3.1693234282021283,False,8
3,Anzoategui,InSample,Colombia Border & GT,Colombia,0.19238639436927216,False,8
4,Apure,OOS,Colombia & GT,Colombia,-1.1159848295626156,False,8
5,Apure,InSample,Colombia & GT,Colombia,-1.88737242123392,False,8
6,Aragua,OOS,Colombia & GT by State,Colombia,-0.7241663994201469,False,8
7,Aragua,InSample,Colombia & GT by State,Colombia,0.15410961673170356,False,8
8,Barinas,OOS,Colombia & GT,Colombia,-0.8258546017726198,False,8
9,Barinas,InSample,Colombia & GT,Colombia,-0.3882410163583352,False,8
10,Bolivar,OOS,Colombia & GT,Colombia,-0.09988484691317524,False,8
11,Bolivar,InSample,Colombia & GT,Colombia,-1.2253912598259116,False,8
12,Carabobo,OOS,Colombia & GT,Colombia,-0.08419103015702499,False,8
13,Carabobo,InSample,Colombia & GT,Colombia,0.2126934845220773,False,8
14,Cojedes,OOS,Colombia & GT by Symptom,Colombia,-0.5541376552660946,False,8
15,Cojedes,InSample,Colombia & GT by Symptom,Colombia,-1.5120618512268948,False,8
16,Delta Amacuro,OOS,Colombia & GT,Colombia,0.1152595676037912,False,8
17,Delta Amacuro,InSample,Colombia & GT,Colombia,0.32549912169605705,False,8
18,Distrito Federal,OOS,Colombia & GT by State,Colombia,0.024108213745330898,False,8
19,Distrito Federal,InSample,Colombia & GT by State,Colombia,0.4693454425364652,False,8
20,Falcon,OOS,Colombia Border & GT,Colombia,-1.8235803081523376,False,8
21,Falcon,InSample,Colombia Border & GT,Colombia,-1.2161018359389133,False,8
22,Guarico,OOS,Colombia & GT by State,Colombia,-0.7100578515198892,False,8
23,Guarico,InSample,Colombia & GT by State,Colombia,-0.7908134112156922,False,8
24,Lara,OOS,Colombia & GT,Colombia,0.10104303917479784,False,8
25,Lara,InSample,Colombia & GT,Colombia,0.2654029412967511,False,8
26,Merida,OOS,Colombia & GT,Colombia,-0.1475452245552442,False,8
27,Merida,InSample,Colombia & GT,Colombia,0.44876428045833605,False,8
28,Miranda,OOS,Colombia & GT,Colombia,-0.8260165426802275,False,8
29,Miranda,InSample,Colombia & GT,Colombia,0.23545887438219004,False,8
30,Monagas,OOS,Colombia & GT,Colombia,-0.5640790727415907,False,8
31,Monagas,InSample,Colombia & GT,Colombia,0.2813897955954763,False,8
32,Nueva Esparta,OOS,Colombia & GT,Colombia,-0.6246290680696529,False,8
33,Nueva Esparta,InSample,Colombia & GT,Colombia,-0.6004799523328395,False,8
34,Portuguesa,OOS,Colombia & GT,Colombia,-0.4260791645825621,False,8
35,Portuguesa,InSample,Colombia & GT,Colombia,-0.5896365530571429,False,8
36,Sucre,OOS,Colombia & GT,Colombia,-1.479368400400776,False,8
37,Sucre,InSample,Colombia & GT,Colombia,0.2768887769637016,False,8
38,Tachira,OOS,Colombia & GT,Colombia,-0.29514923525777803,False,8
39,Tachira,InSample,Colombia & GT,Colombia,0.4719725052843682,False,8
40,Total,OOS,Colombia & GT,Colombia,-0.14997513292266176,False,8
41,Total,InSample,Colombia & GT,Colombia,0.2887238581924213,False,8
42,Trujillo,OOS,Colombia & GT,Colombia,-0.2614063876572079,False,8
43,Trujillo,InSample,Colombia & GT,Colombia,-1.2857961737620869,False,8
44,Vargas,OOS,Colombia & GT,Colombia,-0.8883565053187985,False,8
45,Vargas,InSample,Colombia & GT,Colombia,-0.37355244008538535,False,8
46,Yaracuy,OOS,Colombia & GT by Symptom,Colombia,0.09250005269472727,False,8
47,Yaracuy,InSample,Colombia & GT by Symptom,Colombia,0.25669873846997904,False,8
48,Zulia,OOS,Colombia & GT,Colombia,-0.34946045659866565,False,8
49,Zulia,InSample,Colombia & GT,Colombia,-1.7357587960441505,False,8
50,Amazonas,OOS,Colombia & GT,Colombia Border & GT,-0.043020620329415005,False,8
51,Amazonas,InSample,Colombia & GT,Colombia Border & GT,0.4372522121667618,False,8
52,Anzoategui,OOS,Colombia Border & GT,Colombia Border & GT,-0.8891833793199497,True,8
53,Anzoategui,InSample,Colombia Border & GT,Colombia Border & GT,0.5218921966504502,True,8
54,Apure,OOS,Colombia & GT,Colombia Border & GT,-0.34805450549590106,False,8
55,Apure,InSample,Colombia & GT,Colombia Border & GT,0.20806601843756334,False,8
56,Aragua,OOS,Colombia & GT by State,Colombia Border & GT,0.03550134603665667,False,8
57,Aragua,InSample,Colombia & GT by State,Colombia Border & GT,0.33749616321552256,False,8
58,Barinas,OOS,Colombia & GT,Colombia Border & GT,-0.2119253270427801,False,8
59,Barinas,InSample,Colombia & GT,Colombia Border & GT,0.2826027222105669,False,8
60,Bolivar,OOS,Colombia & GT,Colombia Border & GT,0.032003917522018144,False,8
61,Bolivar,InSample,Colombia & GT,Colombia Border & GT,0.23086965254856484,False,8
62,Carabobo,OOS,Colombia & GT,Colombia Border & GT,0.04983692953868457,False,8
63,Carabobo,InSample,Colombia & GT,Colombia Border & GT,0.5692743061833458,False,8
64,Cojedes,OOS,Colombia & GT by Symptom,Colombia Border & GT,-0.2200666990432969,False,8
65,Cojedes,InSample,Colombia & GT by Symptom,Colombia Border & GT,0.20995241275310872,False,8
66,Delta Amacuro,OOS,Colombia & GT,Colombia Border & GT,-0.09342732338440474,False,8
67,Delta Amacuro,InSample,Colombia & GT,Colombia Border & GT,0.3747733598521323,False,8
68,Distrito Federal,OOS,Colombia & GT by State,Colombia Border & GT,0.11895253280060647,False,8
69,Distrito Federal,InSample,Colombia & GT by State,Colombia Border & GT,0.7428277752591084,False,8
70,Falcon,OOS,Colombia Border & GT,Colombia Border & GT,0.2336206777257476,True,8
71,Falcon,InSample,Colombia Border & GT,Colombia Border & GT,0.5978956007103853,True,8
72,Guarico,OOS,Colombia & GT by State,Colombia Border & GT,-0.3845384928698163,False,8
73,Guarico,InSample,Colombia & GT by State,Colombia Border & GT,0.3957300238545486,False,8
74,Lara,OOS,Colombia & GT,Colombia Border & GT,0.10809636965084524,False,8
75,Lara,InSample,Colombia & GT,Colombia Border & GT,0.6001366016015602,False,8
76,Merida,OOS,Colombia & GT,Colombia Border & GT,0.23708425524190035,False,8
77,Merida,InSample,Colombia & GT,Colombia Border & GT,0.5518224181844267,False,8
78,Miranda,OOS,Colombia & GT,Colombia Border & GT,0.2290309721265493,False,8
79,Miranda,InSample,Colombia & GT,Colombia Border & GT,0.748076931429567,False,8
80,Monagas,OOS,Colombia & GT,Colombia Border & GT,-0.11198217188284333,False,8
81,Monagas,InSample,Colombia & GT,Colombia Border & GT,0.4313391042324473,False,8
82,Nueva Esparta,OOS,Colombia & GT,Colombia Border & GT,0.17103118666432848,False,8
83,Nueva Esparta,InSample,Colombia & GT,Colombia Border & GT,0.5522028980180651,False,8
84,Portuguesa,OOS,Colombia & GT,Colombia Border & GT,-0.012514355277090994,False,8
85,Portuguesa,InSample,Colombia & GT,Colombia Border & GT,0.22886332486694816,False,8
86,Sucre,OOS,Colombia & GT,Colombia Border & GT,-0.07910338588818155,False,8
87,Sucre,InSample,Colombia & GT,Colombia Border & GT,0.4101761087610623,False,8
88,Tachira,OOS,Colombia & GT,Colombia Border & GT,0.06794315187316402,False,8
89,Tachira,InSample,Colombia & GT,Colombia Border & GT,0.6614597086584261,False,8
90,Total,OOS,Colombia & GT,Colombia Border & GT,-0.013814015515298594,False,8
91,Total,InSample,Colombia & GT,Colombia Border & GT,0.6394173427227389,False,8
92,Trujillo,OOS,Colombia & GT,Colombia Border & GT,0.04397266129562394,False,8
93,Trujillo,InSample,Colombia & GT,Colombia Border & GT,0.5031024470736288,False,8
94,Vargas,OOS,Colombia & GT,Colombia Border & GT,-0.5654806363492979,False,8
95,Vargas,InSample,Colombia & GT,Colombia Border & GT,0.6161800921683152,False,8
96,Yaracuy,OOS,Colombia & GT by Symptom,Colombia Border & GT,0.11006128632458212,False,8
97,Yaracuy,InSample,Colombia & GT by Symptom,Colombia Border & GT,0.4159038716952639,False,8
98,Zulia,OOS,Colombia & GT,Colombia Border & GT,-0.20326244153264586,False,8
99,Zulia,InSample,Colombia & GT,Colombia Border & GT,0.5423186026305566,False,8
100,Amazonas,OOS,Colombia & GT,Colombia & GT,-0.026849564067505938,True,8
101,Amazonas,InSample,Colombia & GT,Colombia & GT,0.5257083830887772,True,8
102,Anzoategui,OOS,Colombia Border & GT,Colombia & GT,-2.745562779520207,False,8
103,Anzoategui,InSample,Colombia Border & GT,Colombia & GT,0.4174852921488735,False,8
104,Apure,OOS,Colombia & GT,Colombia & GT,0.06951662593785257,True,8
105,Apure,InSample,Colombia & GT,Colombia & GT,0.5458672489363854,True,8
106,Aragua,OOS,Colombia & GT by State,Colombia & GT,-0.5311215738744808,False,8
107,Aragua,InSample,Colombia & GT by State,Colombia & GT,0.4773703652976334,False,8
108,Barinas,OOS,Colombia & GT,Colombia & GT,-0.07413087396228635,True,8
109,Barinas,InSample,Colombia & GT,Colombia & GT,0.3520978877848332,True,8
