,Region,ScoreType,BestSource,SourcesSet,Value,IsBest,NbFolds
69,Distrito Federal,InSample,Colombia & GT,Colombia Border & GT,0.7321972807787476,False,32
70,Falcon,OOS,Colombia & GT,Colombia Border & GT,0.11706357052077344,False,32
71,Falcon,InSample,Colombia & GT,Colombia Border & GT,0.4739887381596247,False,32
72,Guarico,OOS,Colombia & GT,Colombia Border & GT,-0.20589691172665006,False,32
73,Guarico,InSample,Colombia & GT,Colombia Border & GT,0.41256432064125337,False,32
74,Lara,OOS,Colombia & GT,Colombia Border & GT,0.09556157435329793,False,32
75,Lara,InSample,Colombia & GT,Colombia Border & GT,0.7395823572808142,False,32
76,Merida,OOS,Colombia & GT,Colombia Border & GT,-0.2335335205571889,False,32
77,Merida,InSample,Colombia & GT,Colombia Border & GT,0.5847913010872502,False,32
78,Miranda,OOS,Colombia & GT,Colombia Border & GT,0.07384496179452094,False,32
79,Miranda,InSample,Colombia & GT,Colombia Border & GT,0.8025588258029284,False,32
80,Monagas,OOS,Colombia & GT,Colombia Border & GT,-0.16943387464521242,False,32
81,Monagas,InSample,Colombia & GT,Colombia Border & GT,0.48535994356561496,False,32
82,Nueva Esparta,OOS,Colombia & GT,Colombia Border & GT,0.16249524985242592,False,32
83,Nueva Esparta,InSample,Colombia & GT,Colombia Border & GT,0.5936234261195219,False,32
84,Portuguesa,OOS,Colombia & GT,Colombia Border & GT,-0.12776849380775854,False,32
85,Portuguesa,InSample,Colombia & GT,Colombia Border & GT,0.2670736802049861,False,32
86,Sucre,OOS,Colombia & GT,Colombia Border & GT,-0.2118363218751811,False,32
87,Sucre,InSample,Colombia & GT,Colombia Border & GT,0.55034021908558,False,32
88,Tachira,OOS,Colombia & GT,Colombia Border & GT,0.11256631334086442,False,32
89,Tachira,InSample,Colombia & GT,Colombia Border & GT,0.7239638649167173,False,32
90,Total,OOS,Colombia & GT,Colombia Border & GT,0.3693418319433863,False,32
91,Total,InSample,Colombia & GT,Colombia Border & GT,0.6494484921955821,False,32
92,Trujillo,OOS,Colombia & GT,Colombia Border & GT,-0.020998148253512868,False,32
93,Trujillo,InSample,Colombia & GT,Colombia Border & GT,0.6012372026316686,False,32
94,Vargas,OOS,Colombia & GT,Colombia Border & GT,-0.1660720008020904,False,32
95,Vargas,InSample,Colombia & GT,Colombia Border & GT,0.6429357515018062,False,32
96,Yaracuy,OOS,Colombia & GT,Colombia Border & GT,0.1703294254924752,False,32
97,Yaracuy,InSample,Colombia & GT,Colombia Border & GT,0.6235854467668012,False,32
98,Zulia,OOS,Colombia & GT,Colombia Border & GT,-0.0642959013273674,False,32
99,Zulia,InSample,Colombia & GT,Colombia Border & GT,0.5768891210349212,False,32
100,Amazonas,OOS,Colombia & GT,Colombia & GT,-0.6488158562654249,True,32
101,Amazonas,InSample,Colombia & GT,Colombia & GT,0.49089852739786,True,32
102,Anzoategui,OOS,Colombia & GT,Colombia & GT,-3.131741145583863,True,32
103,Anzoategui,InSample,Colombia & GT,Colombia & GT,0.8144092167906191,True,32
104,Apure,OOS,Colombia & GT,Colombia & GT,-2.9534628231763387,True,32
105,Apure,InSample,Colombia & GT,Colombia & GT,0.7167587304670148,True,32
106,Aragua,OOS,Colombia & GT by State,Colombia & GT,-1.571771831318406,False,32
107,Aragua,InSample,Colombia & GT by State,Colombia & GT,0.6164738863535109,False,32
108,Barinas,OOS,Colombia & GT,Colombia & GT,-0.8812373061403529,True,32
109,Barinas,InSample,Colombia & GT,Colombia & GT,0.598370461174397,True,32
110,Bolivar,OOS,Colombia & GT,Colombia & GT,0.01754455989679671,True,32
111,Bolivar,InSample,Colombia & GT,Colombia & GT,0.4168084788032223,True,32
112,Carabobo,OOS,Colombia & GT,Colombia & GT,-0.06395003099396579,True,32
113,Carabobo,InSample,Colombia & GT,Colombia & GT,0.7403180705652368,True,32
114,Cojedes,OOS,Colombia & GT by State,Colombia & GT,0.11701366844699601,False,32
115,Cojedes,InSample,Colombia & GT by State,Colombia & GT,0.3684807663674953,False,32
116,Delta Amacuro,OOS,Colombia & GT,Colombia & GT,0.025927990131824008,True,32
117,Delta Amacuro,InSample,Colombia & GT,Colombia & GT,0.6148004486224113,True,32
118,Distrito Federal,OOS,Colombia & GT,Colombia & GT,0.19877273393276865,True,32
119,Distrito Federal,InSample,Colombia & GT,Colombia & GT,0.8802534245271576,True,32
120,Falcon,OOS,Colombia & GT,Colombia & GT,-0.9251900333591024,True,32
121,Falcon,InSample,Colombia & GT,Colombia & GT,0.7084375318905209,True,32
